Üniversite,Bölüm/Fakülte,Ücret,Akademik yıl
İSTANBUL AYDIN ÜNİVERSİTESİ - İSTANBUL,Anadolu BİL Meslek Yüksekokulu,19000 TL,2020
İSTANBUL AYDIN ÜNİVERSİTESİ - İSTANBUL,Adalet Meslek Yüksekokulu,23500 TL,2020
İSTANBUL AYDIN ÜNİVERSİTESİ - İSTANBUL,Sağlık Hizmetleri Meslek Yüksekokulu,22000 TL,2020
İSTANBUL AYDIN ÜNİVERSİTESİ - İSTANBUL,Uzaktan Öğretim yapılan önlisans programları,8000 TL,2020
İSTANBUL AYDIN ÜNİVERSİTESİ - İSTANBUL,Yabancı Dil Hazırlık,38000 TL,2020
İSTANBUL BİLGİ ÜNİVERSİTESİ - İSTANBUL,İngilizce Hazırlık Programı,68700 TL,2020
İSTANBUL BİLGİ ÜNİVERSİTESİ - İSTANBUL,Sosyal ve Beşeri Bilimler Fakültesi (Psikoloji HARİÇ),68700 TL,2020
İSTANBUL BİLGİ ÜNİVERSİTESİ - İSTANBUL,"İşletme Fakültesi,",38000TL,2020
İSTANBUL BİLGİ ÜNİVERSİTESİ - İSTANBUL,İletişim Fakültesi,68700 TL,2020
İSTANBUL BİLGİ ÜNİVERSİTESİ - İSTANBUL,Mühendislik ve Doğa Bilimleri Fakültesi,68700 TL,2020
İSTANBUL BİLGİ ÜNİVERSİTESİ - İSTANBUL,Endüstri Ürünleri Tasarımı,68700 TL,2020
İSTANBUL BİLGİ ÜNİVERSİTESİ - İSTANBUL,İç Mimarlık,68700 TL,2020
İSTANBUL BİLGİ ÜNİVERSİTESİ - İSTANBUL,Hukuk,80000 TL,2020
İSTANBUL BİLGİ ÜNİVERSİTESİ - İSTANBUL,Mimarlık,74600 TL,2020
İSTANBUL BİLGİ ÜNİVERSİTESİ - İSTANBUL,Psikoloji,74600 TL,2020
İSTANBUL BİLGİ ÜNİVERSİTESİ - İSTANBUL,Sağlık Bilimleri Fakültesi,59600 TL,2020
İSTANBUL GELİŞİM ÜNİVERSİTESİ,Diş Hekimliği Fakültesi,80000TL,2020
İSTANBUL GELİŞİM ÜNİVERSİTESİ,Mühendislik ve Mimarlık Fakültesi,38 000 TL,2020
İSTANBUL GELİŞİM ÜNİVERSİTESİ,Güzel Sanatlar Fakültesi,36000 TL,2020
İSTANBUL GELİŞİM ÜNİVERSİTESİ,İktisadi İdari ve Sosyal Bilimler Fakültesi psikoloji hariç,38 000 TL,2020
İSTANBUL GELİŞİM ÜNİVERSİTESİ,psikoloji,40000 TL,2020
İSTANBUL KENT ÜNİVERSİTESİ,Diş Hekimliği Fakültesi,96768 TL,2020
İSTANBUL KENT ÜNİVERSİTESİ,Psikoloji,60480 TL,2020
İSTANBUL KENT ÜNİVERSİTESİ,Halkla İlişkiler ve Reklamcılık Bölümü,48406 TL,2020
İSTANBUL KENT ÜNİVERSİTESİ,İşletme Bölümü,48406 TL,2020
İSTANBUL KENT ÜNİVERSİTESİ,"Siyaset Bilimi ve Kamu Yönetimi Bölümü,",48406 TL,2020
İSTANBUL KENT ÜNİVERSİTESİ,Sosyal Hizmet Bölümü,48406 TL,2020
İSTANBUL KENT ÜNİVERSİTESİ,Uluslararası Ticaret ve Lojistik Bölümü,48406 TL,2020
İSTANBUL KENT ÜNİVERSİTESİ,Beslenme ve Diyetetik Bölümü,59875 TL,2020
İSTANBUL KENT ÜNİVERSİTESİ,Çocuk Gelişimi Bölümü,48406 TL,2020
İSTANBUL KENT ÜNİVERSİTESİ,Dil ve Konuşma Terapisi Bölümü,48406 TL,2020
İSTANBUL KENT ÜNİVERSİTESİ,Ebelik Bölümü,48406 TL,2020
İSTANBUL KENT ÜNİVERSİTESİ,Fizyoterapi ve Rehabilitasyon Bölüm,48406 TL,2020
İSTANBUL KENT ÜNİVERSİTESİ,Hemşirelik Bölümü,48406 TL,2020
İSTANBUL KENT ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları Bölümü,54024 TL,2020
İSTANBUL KENT ÜNİVERSİTESİ,Hazırlık sınıfı,40000 TL,2020
İSTANBUL KENT ÜNİVERSİTESİ,Diş Hekimliği Fakültesi,80000 TL,2020
İSTANBUL KENT ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,40000 TL,2020
İSTANBUL KENT ÜNİVERSİTESİ,İç Mimarlık,40000 TL,2020
İSTANBUL KENT ÜNİVERSİTESİ,Çevre Tasarımı bölümü,40000 TL,2020
İSTANBUL GALATA ÜNİVERSİTESİ,İletişim ve Tasarımı,30000 TL,2020
İSTANBUL GALATA ÜNİVERSİTESİ,Halkla İlişkiler ve Reklamcılık Bölümü,30000 TL,2020
İSTANBUL GALATA ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları bölümü,49000 TL,2020
İSTANBUL GALATA ÜNİVERSİTESİ,Psikoloji bölümi,52000 TL,2020
İSTANBUL GALATA ÜNİVERSİTESİ,Spor Bilimleri Fakültesi,34000 TL,2020
İSTANBUL OKAN ÜNİVERSİTESİ,Tıp Fakültesi,100900 TL KDV'SİZ,2020
İSTANBUL OKAN ÜNİVERSİTESİ,Diş Hekimliği Fakültesi,95900 TL KDV'SİZ,2020
İSTANBUL OKAN ÜNİVERSİTESİ,MütercimTercümanlık Bölümü,65500 TL KDV'SİZ,2020
İSTANBUL OKAN ÜNİVERSİTESİ,İşletme ve Yönetim Bilimleri Fakültesi,65500 TL KDV'SİZ,2020
İSTANBUL OKAN ÜNİVERSİTESİ,Uygulamalı Bilimler Fakültesi (Pilotaj ve Spor Yöneticiliği hariç),65500 TL KDV'SİZ,2020
İSTANBUL OKAN ÜNİVERSİTESİ,Fizyoterapi ve Rehabilitasyon,65500 TL KDV'SİZ,2020
İSTANBUL OKAN ÜNİVERSİTESİ,Beslenme ve Diyetetik,65500 TL KDV'SİZ,2020
İSTANBUL OKAN ÜNİVERSİTESİ,Eğitim Fakültesi,65500 TL KDV'SİZ,2020
İSTANBUL OKAN ÜNİVERSİTESİ,Psikoloji Bölümü,72000 TL KDV'SİZ,2020
İSTANBUL OKAN ÜNİVERSİTESİ,Hukuk Fakültesi,72000 TL KDV'SİZ,2020
İSTANBUL OKAN ÜNİVERSİTESİ,"Sanat, Tasarım ve Mimarlık Fakültesinin Mimarlık hariç bölümleri",65500 TL KDV'SİZ,2020
İSTANBUL OKAN ÜNİVERSİTESİ,Mühendislik Fakültesi,70000 TL KDV'SİZ,2020
İSTANBUL OKAN ÜNİVERSİTESİ,Mimarlık Bölümü,70000 TL KDV'SİZ,2020
İSTANBUL OKAN ÜNİVERSİTESİ,Spor Yöneticiliği,53900 TL KDV'SİZ,2020
İSTANBUL OKAN ÜNİVERSİTESİ,Çocuk Gelişimi,53900 TL KDV'SİZ,2020
İSTANBUL OKAN ÜNİVERSİTESİ,Hemşirelik Bölümü,53900 TL KDV'SİZ,2020
İSTANBUL OKAN ÜNİVERSİTESİ,Konservatuvar,48500 TL KDV'SİZ,2020
İSTANBUL OKAN ÜNİVERSİTESİ,Pilotaj Bölümü,65500 TL KDV'SİZ,2020
İSTANBUL OKAN ÜNİVERSİTESİ,Uçuş eğitimi,14250 AVRO,2020
İSTANBUL RUMELİ ÜNİVERSİTESİ,Tüm Bölümler,48000 TL,2020
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Tıp Fakültesi,91000 TL,2020
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Diş Hekimliği Fakültesi,81000 TL,2020
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Eczacılık Fakültesİ,71000 TL,2020
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Beslenme ve Diyetetik bölümü,47000 TL,2020
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Fizyoterapi ve Rehabilitasyon bölümü,44000 TL,2020
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Hemşirelik,36000 Tl,2020
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Ergoterapi bölümü,32000 TL,2020
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Odyoloji Bölümü,35000 TL,2020
İSTANBUL TİCARET ÜNİVERSİTESİ,İnsan ve Toplum Bilimleri Fakültesi,40572 TL,2020
İSTANBUL TİCARET ÜNİVERSİTESİ,İşletme Fakültesi,40572 TL,2020
İSTANBUL TİCARET ÜNİVERSİTESİ,İletişim Fakültesi,40572TL,2020
İSTANBUL TİCARET ÜNİVERSİTESİ,Hukuk Fakültesi,42793 TL,2020
İSTANBUL TİCARET ÜNİVERSİTESİ,Mühendislik Fakültesi,41685 TL,2020
İSTANBUL TİCARET ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,41685 TL,2020
İSTANBUL TİCARET ÜNİVERSİTESİ,Hukuk Fakültesi,4275000 TL,2020
İSTANBUL TİCARET ÜNİVERSİTESİ,Diş Hekimliği,2840500 TL,2020
İSTANBUL TİCARET ÜNİVERSİTESİ,Eğitim Fakültesi,2365500 TL,2020
LEFKE AVRUPA ÜNİVERSİTESİ,FenEdebiyat Fakültesi,2555500 TL,2020
LEFKE AVRUPA ÜNİVERSİTESİ,"Psikoloji (İngilizce), Sağlık Bilimleri Fakültesi",2755000 TL,2020
LEFKE AVRUPA ÜNİVERSİTESİ,Fizyoterapi ve Rehabilitasyon programları,2755000 TL,2020
LEFKE AVRUPA ÜNİVERSİTESİ,Beslenme ve Diyetetik programlar,2755000 TL,2020
SANKO ÜNİVERSİTESİ - GAZİANTEP,Tıp Fakültesi,7700000 TL,2020
SANKO ÜNİVERSİTESİ - GAZİANTEP,Hemşirelik Bölümü,2750000 TL,2020
SANKO ÜNİVERSİTESİ - GAZİANTEP,Fizik Tedavi ve Rehabilitasyon Bölümü,3000000 TL,2020
SANKO ÜNİVERSİTESİ - GAZİANTEP,Beslenme ve Diyetetik Bölümü,2900000 TL,2020
SABANCI ÜNİVERSİTESİ - İSTANBUL,Bilgisayar Bilimi ve Mühendisliği Bölümü,10850000 TL,2020
SABANCI ÜNİVERSİTESİ - İSTANBUL,Elektronik Mühendisliği Bölümü,10850000 TL,2020
SABANCI ÜNİVERSİTESİ - İSTANBUL,Endüstri Mühendisliği Bölümü,10850000 TL,2020
SABANCI ÜNİVERSİTESİ - İSTANBUL,Gastronomi ve Mutfak Sanatları Bölümü,10850000 TL,2020
SABANCI ÜNİVERSİTESİ - İSTANBUL,Mekatronik Mühendisliği Bölümü,10850000 TL,2020
SABANCI ÜNİVERSİTESİ - İSTANBUL,Moleküler Biyoloji Genetik ve Biyomühendislik Bölümü,10850000 TL,2020
SABANCI ÜNİVERSİTESİ - İSTANBUL,Ekonomi Bölümü,10850000 TL,2020
SABANCI ÜNİVERSİTESİ - İSTANBUL,Görsel Sanatlar ve Görsel İletişim Tasarımı Bölümü,10850000 TL,2020
SABANCI ÜNİVERSİTESİ - İSTANBUL,Psikoloji Bölümü,10850000 TL,2020
SABANCI ÜNİVERSİTESİ - İSTANBUL,Siyaset Bilimi ve Uluslararası İlişkiler Bölümü,10850000 TL,2020
SABANCI ÜNİVERSİTESİ - İSTANBUL,Yönetim Bilimleri Bölümü,10850000 TL,2020
PİRİ REİS İSTANBUL,Denizcilik Fakültesi,50600 TL,2020
PİRİ REİS İSTANBUL,İktisadi ve İdari Bilimler Fakültesi,50600 TL,2020
PİRİ REİS İSTANBUL,Mühendislik Fakültesi,50600 TL,2020
PİRİ REİS İSTANBUL,Hukuk Fakültesi,57040 TL,2020
İSTANBUL OKAN ÜNİVERSİTESİ,Tıp Fakültesi (Türkçe ve İngilizce),10090000 TL,2020
İSTANBUL OKAN ÜNİVERSİTESİ,Diş Hekimliği Fakültesi (Türkçe ve İngilizce) Bölümleri,9590000 TL,2020
İSTANBUL OKAN ÜNİVERSİTESİ,"İnsan ve Toplum Bilimleri Fakültesinin MütercimTercümanlık
Bölümleri, İşletme ve Yönetim Bilimleri Fakültesi, Uygulamalı Bilimler Fakültesi'nin Pilotaj ve Spor Yöneticiliği hariç tüm bölümleri, Sağlık Bilimleri Fakültesi'nin Fizyoterapi ve Rehabilitasyon, Beslenme ve Diyetetik (Türkçe ve İngilizce ) Bölümleri, Eğitim Fakültesi, Sanat, Tasarım ve Mimarlık",6500000 TL,2020
İSTANBUL OKAN ÜNİVERSİTESİ,"İnsan ve Toplum Bilimleri Fakültesi'nin Psikoloji Bölümü ile Hukuk
Fakültesi",7200000 TL,2020
İSTANBUL OKAN ÜNİVERSİTESİ,"Mühendislik Fakültesi ve Sanat, Tasarım ve Mimarlık Fakültesi
Mimarlık Bölümleri (Türkçe ve İngilizce)",7000000 TL,2020
İSTANBUL OKAN ÜNİVERSİTESİ,"Uygulamalı Bilimler Fakültesi Spor Yöneticiliği, Sağlık Bilimleri
Fakültesi'nin Çocuk Gelişimi ile Hemşirelik Bölümleri",5390000 TL,2020
İSTANBUL OKAN ÜNİVERSİTESİ,Konservatuvar tüm bölümleri,4850000 TL,2020
İSTANBUL OKAN ÜNİVERSİTESİ,Pilotaj Bölümü / Uçuş eğitimi,6550000  / 14250 avro,2020
İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Mühendislik Fakültesi,5510800 TL,2020
İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Mimarlık Fakültesi ve Hukuk Fakültesi,5727000 TL,2020
İSTANBUL KÜLTÜR ÜNİVERSİTESİ,İktisadi ve İdari Bilimler Fakültesi,5142800 TL,2020
İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Eğitim Fakültesi,5034424 TL,2020
İSTANBUL KÜLTÜR ÜNİVERSİTESİ,"Sanat ve Tasarım Fakültesi, Sağlık Bilimleri Fakültesi ve Fen-
Edebiyat Fakültesi için",5221000 TL,2020
İSTANBUL KÜLTÜR ÜNİVERSİTESİ,İngilizce Hazırlık,5142800 TL,2020
KOÇ ÜNİVERSİTESİ - ANKARA,Tıp Fakültesi dışındaki programlar,10120000 TL,2020
KOÇ ÜNİVERSİTESİ - ANKARA,Tıp Fakültesi,13892000 TL,2020
KOÇ ÜNİVERSİTESİ - ANKARA,Yabancı Dil Hazırlık Programı,13892000 TL,2020
YÜKSEK İHTİSAS - ÜNİVERSİTESİ ANKARA,Tıp Fakültesi,6624000 TL,2020
YÜKSEK İHTİSAS - ÜNİVERSİTESİ ANKARA,Sağlık Bilimleri Fakültesi,3220000 TL,2020
YÜKSEK İHTİSAS - ÜNİVERSİTESİ ANKARA,Sağlık Yönetimi programı,3220000 TL,2020
YÜKSEK İHTİSAS - ÜNİVERSİTESİ ANKARA,Hemşirelik programı,3220000 TL,2020
YÜKSEK İHTİSAS - ÜNİVERSİTESİ ANKARA,Beslenme ve Diyetetik programı,3680000 TL,2020
KTO KARATAY ÜNİVERSİTESİ - KONYA,Sosyal ve Beşeri Bilimler Fakültesi,3200000 TL,2020
KTO KARATAY ÜNİVERSİTESİ - KONYA,Yabancı Diller Yüksekokulu,3200000 TL,2020
KTO KARATAY ÜNİVERSİTESİ - KONYA,İngilizce ve Arapça Hazırlık Programları,3200000 TL,2020
KTO KARATAY ÜNİVERSİTESİ - KONYA,Mühendislik Fakültesi,3200000 TL,2020
KTO KARATAY ÜNİVERSİTESİ - KONYA,Güzel Sanatlar ve Tasarım Fakültesi,3420000 TL,2020
KTO KARATAY ÜNİVERSİTESİ - KONYA,Hukuk Fakültesi,3864000 TL,2020
KTO KARATAY ÜNİVERSİTESİ - KONYA,Tıp Fakültesi,6072000 TL,2020
KAPADOKYA ÜNİVERSİTESİ - NEVŞEHİR,Diş Hekimliği Fakültesi,35650 TL,2020
KAPADOKYA ÜNİVERSİTESİ - NEVŞEHİR,Dil ve Konuşma Terapisi,35650 TL,2020
KAPADOKYA ÜNİVERSİTESİ - NEVŞEHİR,Gastronomi ve Mutfak Sanatları,35650 TL,2020
KAPADOKYA ÜNİVERSİTESİ - NEVŞEHİR,İngiliz Dili ve Edebiyatı,35650 TL,2020
KAPADOKYA ÜNİVERSİTESİ - NEVŞEHİR,İngilizce Mütercim Tercümanlık,35650 TL,2020
KAPADOKYA ÜNİVERSİTESİ - NEVŞEHİR,Psikoloji,35650 TL,2020
KAPADOKYA ÜNİVERSİTESİ - NEVŞEHİR,Havacılık Elektrik ve Elektroniği,35650 TL,2020
KAPADOKYA ÜNİVERSİTESİ - NEVŞEHİR,Havacılık Yönetimi,35650 TL,2020
KAPADOKYA ÜNİVERSİTESİ - NEVŞEHİR,Uçak Gövde ve Motor Bakımı,35650 TL,2020
KAPADOKYA ÜNİVERSİTESİ - NEVŞEHİR,Beslenme ve Diyetetik,30000 TL,2020
KAPADOKYA ÜNİVERSİTESİ - NEVŞEHİR,Çocuk Gelişimi,30000 TL,2020
KAPADOKYA ÜNİVERSİTESİ - NEVŞEHİR,Fizyoterapi ve Rehabilitasyon,30000 TL,2020
KAPADOKYA ÜNİVERSİTESİ - NEVŞEHİR,Siyaset Bilimi ve Kamu Yönetimi,30000 TL,2020
KAPADOKYA ÜNİVERSİTESİ - NEVŞEHİR,Siyaset Bilimi ve Uluslararası İlişkiler,30000 TL,2020
NUH NACİ YAZGAN ÜNİVERSİTESİ - KAYSERİ,İşletme,2576000 TL,2020
NUH NACİ YAZGAN ÜNİVERSİTESİ - KAYSERİ,Siyaset Bilimi ve Kamu Yönetimi,25760 00 TL,2020
NUH NACİ YAZGAN ÜNİVERSİTESİ - KAYSERİ,Hemşirelik,2576000 TL,2020
NUH NACİ YAZGAN ÜNİVERSİTESİ - KAYSERİ,Elektrik - Elektronik Mühendisliği,26680 00 TL,2020
NUH NACİ YAZGAN ÜNİVERSİTESİ - KAYSERİ,İnşaat Mühendisliği,26680 00 TL,2020
NUH NACİ YAZGAN ÜNİVERSİTESİ - KAYSERİ,Endüstri Mühendisliği,2668000 TL,2020
NUH NACİ YAZGAN ÜNİVERSİTESİ - KAYSERİ,Beslenme ve Diyetetik Bölümleri,2668000 TL,2020
NUH NACİ YAZGAN ÜNİVERSİTESİ - KAYSERİ,Mimarlık,2852000 TL,2020
NUH NACİ YAZGAN ÜNİVERSİTESİ - KAYSERİ,Fizyoterapi ve Rehabilitasyon,2852000 TL,2020
NUH NACİ YAZGAN ÜNİVERSİTESİ - KAYSERİ,Psikoloji,2852000 TL,2020
NUH NACİ YAZGAN ÜNİVERSİTESİ - KAYSERİ,İç Mimarlık ve Çevre Tasarımı Bölümleri,2944000 TL,2020
NUH NACİ YAZGAN ÜNİVERSİTESİ - KAYSERİ,Diş Hekimliği Fakültesi,5980000 TL,2020
UFUK ÜNİVERSİTESİ - ANKARA,Tıp Fakültesi,6162900 TL,2020
UFUK ÜNİVERSİTESİ - ANKARA,Diğer Fakülteler,420200 TL,2020
ÜSKÜDAR ÜNİVERSİTESİ - İSTANBUL,Tıp Fakültesi,100625 KDV'SİZ,2020
ÜSKÜDAR ÜNİVERSİTESİ - İSTANBUL,İnsan ve Toplum Bilimleri Fakültesi,501963 KDV'SİZ,2020
ÜSKÜDAR ÜNİVERSİTESİ - İSTANBUL,Mühendislik ve Doğa Bilimleri Fakültesİ,51963 KDV'SİZ,2020
ÜSKÜDAR ÜNİVERSİTESİ - İSTANBUL,Sağlık Bilimleri Fakültesi,39074 KDV'SİZ,2020
ULUSLARARASI FİNAL ÜNİVERSİTESİ - KIBRIS,Hukuk,3472200 TL,2020
ULUSLARARASI FİNAL ÜNİVERSİTESİ - KIBRIS,Fizyoterapi ve Rehabilitasyon,3472200 TL,2020
ULUSLARARASI FİNAL ÜNİVERSİTESİ - KIBRIS,Gastronomi ve Mutfak Sanatları,2810600 TL,2020
ULUSLARARASI FİNAL ÜNİVERSİTESİ - KIBRIS,Psikoloji,2810600 TL,2020
ULUSLARARASI FİNAL ÜNİVERSİTESİ - KIBRIS,Özel Eğitim Öğretmenliği,2810600 TL,2020
ULUSLARARASI FİNAL ÜNİVERSİTESİ - KIBRIS,Rehberlik ve Psikolojik Danışmanlık,2810600 TL,2020
ULUSLARARASI FİNAL ÜNİVERSİTESİ - KIBRIS,Okul Öncesi Öğretmenliği,2810600 TL,2020
ULUSLARARASI FİNAL ÜNİVERSİTESİ - KIBRIS,İngilizce Öğretmenliği,2810600 TL,2020
ULUSLARARASI FİNAL ÜNİVERSİTESİ - KIBRIS,Türkçe Öğretmenliği,2810600 TL,2020
ULUSLARARASI FİNAL ÜNİVERSİTESİ - KIBRIS,Mimarlık,2810600 TL,2020
ULUSLARARASI FİNAL ÜNİVERSİTESİ - KIBRIS,Bilgisayar Mühendisliği,2810600 TL,2020
ULUSLARARASI FİNAL ÜNİVERSİTESİ - KIBRIS,Yazılım Mühendisliği,2534600 TL,2020
ULUSLARARASI FİNAL ÜNİVERSİTESİ - KIBRIS,Uluslararası Finans ve İngilizce Hazırlık Okulu,2534600 TL,2020
ULUSLARARASI KIBRIS ÜNİVERSİTESİ - KIBRIS,Hukuk,3069200 TL,2020
ULUSLARARASI KIBRIS ÜNİVERSİTESİ - KIBRIS,Eczacılık Fakültesi,3753600 TL,2020
ULUSLARARASI KIBRIS ÜNİVERSİTESİ - KIBRIS,İngilizce Hazırlık Okulu,2484000 TL,2020
LOKMAN HEKİM ÜNİVERSİTESİ - ANKARA,Diş Hekimliği,8096000 TL,2020
LOKMAN HEKİM ÜNİVERSİTESİ - ANKARA,Tıp Fakültesi,7728000 TL,2020
LOKMAN HEKİM ÜNİVERSİTESİ - ANKARA,Eczacılık Fakültesi,6072000 TL,2020
ULUSLARARASI BALKAN ÜNİVERSİTESİ - ÜSKÜP MAKEDONYA,Mühendislik Fakültesi,29500 TL KDV'siz,2020
ULUSLARARASI BALKAN ÜNİVERSİTESİ - ÜSKÜP MAKEDONYA,Diğer Fakülteler,27500 TL KDV'SİZ,2020
ULUSLARARASI BALKAN ÜNİVERSİTESİ - ÜSKÜP MAKEDONYA,İngilizce Hazırlık Okulu,27500 TL KDV'siz,2020
İstanbul Aydın Üniversitesi ücretleri,Tıp fakültesi: 115.000 TL,115.000 TL,2023
İstanbul Aydın Üniversitesi ücretleri,Diş hekimliği fakültesi: 115.000 TL,115.000 TL,2023
İstanbul Aydın Üniversitesi ücretleri,Hukuk fakültesi: 86.000 TL,86.000 TL,2023
İstanbul Aydın Üniversitesi ücretleri,Gastronomi ve mutfak sanatları: 55.000 TL,55.000 TL,2023
İstanbul Aydın Üniversitesi ücretleri,Psikoloji : 64.000 TL,64.000 TL,2023
İstanbul Aydın Üniversitesi ücretleri,Pilotaj: 91.000 TL,91.000 TL,2023
İstanbul Aydın Üniversitesi ücretleri,Havacılık ve uzay mühendisliği: 62.000 TL,62.000 TL,2023
İstanbul Aydın Üniversitesi ücretleri,"Hemşirelik, Beslenme ve Diyetetik: 38.000 TL",38.000 TL,2023
İstanbul Aydın Üniversitesi ücretleri,Eğitim Fakültesi: 64.000 TL,64.000 TL,2023
İstanbul Aydın Üniversitesi ücretleri,İletişim Fakültesi: 60.000 TL,60.000 TL,2023
İstanbul Aydın Üniversitesi ücretleri,Edebiyat Fakültesi: 60.000 TL,60.000 TL,2023
Koç Üniversitesi ücretleri,Tıp fakültesi: 382.300 TL,382.300 TL,2023
Koç Üniversitesi ücretleri,Diğer fakülte ücretleri: 278.000 TL,278.000 TL,2023
Bahçeşehir Üniversitesi ücretleri,Tıp fakültesi: 205.000 TL,205.000 TL,2023
Bahçeşehir Üniversitesi ücretleri,Diş hekimliği fakültesi: 187.500 TL,187.500 TL,2023
Bahçeşehir Üniversitesi ücretleri,Eczacılık fakültesi: 139.000 TL,139.000 TL,2023
Bahçeşehir Üniversitesi ücretleri,Sağlık bilimleri fakültesi: 125.000 TL,125.000 TL,2023
Bahçeşehir Üniversitesi ücretleri,Mimarlık fakültesi: 130.000 TL,130.000 TL,2023
Bahçeşehir Üniversitesi ücretleri,Eğitim fakültesi: 117.750 TL,117.750 TL,2023
Bahçeşehir Üniversitesi ücretleri,İletişim fakültesi: 123.840 TL,123.840 TL,2023
Bahçeşehir Üniversitesi ücretleri,Konservatuvar: 128.000 TL,128.000 TL,2023
Üsküdar Üniversitesi ücretleri,Tıp fakültesi: 147.630 TL,147.630 TL,2023
Üsküdar Üniversitesi ücretleri,Diş fakültesi: 126.710 TL,126.710 TL,2023
Üsküdar Üniversitesi ücretleri,Sağlık bilimleri fakültesi: 57.330 TL,57.330 TL,2023
Üsküdar Üniversitesi ücretleri,Psikoloji : 76.240 TL,76.240 TL,2023
MEF Üniversitesi ücretleri,Hukuk fakültesi: 126.820 TL,126.820 TL,2023
MEF Üniversitesi ücretleri,Eğitim fakültesi: 106.820 TL,106.820 TL,2023
MEF Üniversitesi ücretleri,İktisati idari ve sosyal bilimler fakültesi: 106.820 TL,106.820 TL,2023
MEF Üniversitesi ücretleri,Mühendislik fakültesi: 106.820 TL,106.820 TL,2023
Yeditepe Üniversitesi ücretleri,Tıp fakültesi: 150.000 TL,150.000 TL,2023
Yeditepe Üniversitesi ücretleri,Diş hekimliği fakültesi: 120.000TL,,2023
Yeditepe Üniversitesi ücretleri,Mühendislik fakültesi:102.000 TL,102.000 TL,2023
Yeditepe Üniversitesi ücretleri,Hukuk fakültesi: 110.000 TL,110.000 TL,2023
Yeditepe Üniversitesi ücretleri,Eczacılık fakültesi: 139.000 TL,139.000 TL,2023
Yeditepe Üniversitesi ücretleri,Sağlık bilimleri fakültesi: 77.500 TL,77.500 TL,2023
Yeditepe Üniversitesi ücretleri,Mimarlık fakültesi: 102.000 TL,102.000 TL,2023
Yeditepe Üniversitesi ücretleri,Eğitim fakültesi: 77.500 TL,77.500 TL,2023
Yeditepe Üniversitesi ücretleri,Fen Edebiyat Fakültesi: 90.000 TL,90.000 TL,2023
Yeditepe Üniversitesi ücretleri,İletişim fakültesi: 90.000 TL,90.000 TL,2023
Yeditepe Üniversitesi ücretleri,Güzel sanatlar fakültesi 80.000 TL,80.000 TL,2023
Bilgi Üniversitesi ücretleri,Hukuk fakültesi: 139.000 TL,139.000 TL,2023
Bilgi Üniversitesi ücretleri,Mimarlık fakültesi: 125.000 TL,125.000 TL,2023
Bilgi Üniversitesi ücretleri,Mühendislik fakültesi: 119.000 TL,119.000 TL,2023
Bilgi Üniversitesi ücretleri,Psikoloji : 125.000 TL,125.000 TL,2023
Bilgi Üniversitesi ücretleri,Gastronomi ve Mutfak sanatları: 89.500 TL,89.500 TL,2023
Bilgi Üniversitesi ücretleri,İşletme fakültesi: 110.000 TL,110.000 TL,2023
Bilgi Üniversitesi ücretleri,Sağlık bilimleri fakültesi: 110.000 TL,110.000 TL,2023
Bilgi Üniversitesi ücretleri,Sivil havacılık: 85.000 TL,85.000 TL,2023
Kadir Has Üniversitesi ücretleri,Hukuk fakültesi: 139.120 TL,139.120 TL,2023
Kadir Has Üniversitesi ücretleri,Mühendislik fakültesi: 139.120 TL,139.120 TL,2023
Kadir Has Üniversitesi ücretleri,İktisadi İdari ve Sosyal Bilimler Fakültesi: 139.120 TL,139.120 TL,2023
Kadir Has Üniversitesi ücretleri,İletişim Fakültesi: 139.120 TL,139.120 TL,2023
Kadir Has Üniversitesi ücretleri,"Sanat ve Tasarım Fakültesi (Endüstriyel Tasarım, İç Mimarlık ve Çevre Tasarımı, Mimarlık : 139.120 TL",139.120 TL,2023
Kadir Has Üniversitesi ücretleri,Sanat ve Tasarım Fakültesi ( Tiyatro ) 131.600 TL,131.600 TL,2023
Beykent Üniversitesi ücretleri,Tıp fakültesi: 195.000 TL,195.000 TL,2023
Beykent Üniversitesi ücretleri,Hemşirelik fakültesi: 140.000 TL,140.000 TL,2023
Beykent Üniversitesi ücretleri,Hukuk fakültesi: 111.776 TL,111.776 TL,2023
