academicYear,idOSYM,baseScore,topScore
2023,109490282,"25,031,467","41,101,343"
2022,109490282,"18,268,129","37,716,286"
2023,111210060,"29,106,976","41,889,769"
2023,104790031,"25,970,955","30,999,748"
2022,104790031,"25,234,154","40,836,745"
2023,104910079,"27,833,609","35,009,312"
2022,104910079,"27,762,678","36,727,162"
2023,107210014,"28,165,089","42,579,781"
2022,107210014,"29,428,110","42,233,820"
2023,110910161,"27,542,093","33,806,702"
2022,110910161,"23,874,664","33,940,403"
2023,105090090,"26,202,100","40,956,637"
2022,105090090,"24,398,657","47,571,731"
2023,105090242,"30,614,903","42,611,265"
2023,106690180,"27,069,294","45,499,472"
2022,106690180,"25,918,204","33,314,288"
2023,101190216,"26,933,140","39,034,528"
2022,101190216,"19,406,039","27,999,366"
2023,101790163,"25,479,359","33,568,329"
2022,101790163,"24,340,957","32,160,356"
2023,101370286,"25,905,372","33,012,506"
2022,101370286,"21,742,376","43,416,127"
2023,100290059,"25,744,643","30,837,650"
2022,100290059,"25,709,595","38,745,071"
2023,101110342,"23,813,064","45,695,802"
2022,101110342,"19,797,103","30,128,276"
2023,101410048,"25,572,367","40,405,438"
2022,101410048,"26,110,129","34,522,182"
2023,103110018,"25,818,804","42,629,650"
2022,103110018,"29,220,921","41,266,780"
2023,110910154,"25,769,992","27,513,485"
2022,110910154,"21,982,716","22,654,491"
2023,106390075,"24,314,868","46,159,907"
2022,106390075,"23,668,504","30,779,175"
2023,107110157,"28,028,988","42,625,858"
2022,107110157,"26,801,145","43,738,195"
2023,109410254,"20,543,911","44,394,123"
2022,109410254,"16,693,392","25,936,808"
2023,105910146,"23,194,302","37,360,083"
2022,105910146,"14,589,888","27,309,746"
2023,102190155,"23,447,345","38,846,594"
2023,109790542,"20,350,834","31,821,737"
2022,109790542,"23,116,984","36,846,634"
2023,108910252,"23,404,130","31,511,529"
2022,108910252,"19,109,899","26,572,911"
2023,102090189,"23,096,930","36,650,507"
2023,109410263,"19,560,996","27,431,416"
2022,109410263,"15,496,410","28,640,642"
2023,106690177,"20,331,299","27,203,106"
2022,106690177,"15,674,362","29,824,916"
2023,102090063,"25,089,450","38,792,428"
2022,102090063,"25,458,746","40,056,937"
2023,100510208,"22,775,490","28,505,196"
2022,100510208,"17,224,272","25,514,522"
2023,105910401,"23,221,773","37,393,431"
2022,105910401,"22,969,747","27,664,266"
2023,103590346,"22,157,177","45,476,477"
2022,103590346,"16,287,151","34,594,472"
2023,101410084,"18,572,296","28,219,991"
2022,101410084,"15,970,940","43,785,380"
2023,103590351,"15,530,970","34,997,400"
2022,103590351,"16,454,909","24,306,379"
2023,107110193,"21,891,475","43,561,204"
2022,107110193,"16,358,364","42,034,127"
2023,108470064,"27,364,897","44,722,697"
2022,108470064,"27,886,191","43,378,906"
2023,100790539,"31,424,827","37,354,558"
2022,100790539,---,---
2023,101090527,---,---
2022,101090527,"32,793,416","32,793,416"
2023,103590182,---,---
2022,103590182,---,---
2023,103590448,---,---
2023,108290425,---,---
2023,108411097,"31,402,600","42,196,874"
2022,108411097,"28,477,095","41,623,594"
2023,203910830,"53,696,026","53,921,556"
2022,203910830,"53,638,093","55,538,983"
2023,202190179,"52,199,109","53,257,664"
2022,202190179,"51,351,740","54,478,343"
2023,202110938,"51,136,086","52,945,187"
2022,202110938,"50,207,623","51,239,057"
2023,202110902,"50,528,462","51,131,999"
2022,202110902,"49,067,774","50,157,698"
2023,206190363,"48,779,662","50,813,484"
2022,206190363,"48,849,170","50,766,494"
2023,205410486,"48,699,234","50,414,996"
2022,205410486,"48,111,131","50,140,949"
2023,203590168,"48,667,018","51,465,778"
2022,203590168,"47,463,221","51,790,753"
2023,206110062,"47,716,847","48,649,143"
2022,206110062,"47,554,883","48,705,536"
2023,206110202,"47,027,601","50,241,688"
2022,206110202,"47,916,198","48,793,460"
2023,202510061,"48,110,875","49,084,212"
2022,202510061,"46,619,586","47,719,121"
2023,203910831,"48,597,658","50,865,465"
2022,203910831,"46,774,522","49,054,217"
2023,206710232,"46,881,517","49,971,393"
2022,206710232,"46,221,067","47,710,706"
2023,202590196,"46,648,895","48,575,148"
2022,202590196,"47,462,009","49,315,260"
2023,206190327,"45,600,740","47,365,682"
2022,206190327,"45,048,488","47,442,094"
2023,202210342,"47,071,253","49,243,151"
2022,202210342,"48,165,364","51,323,429"
2023,206710437,"45,932,953","47,997,823"
2022,206710437,"44,497,240","45,771,304"
2023,200690490,"45,982,078","48,271,553"
2022,200690490,"45,760,868","47,840,361"
2023,200511117,"46,873,444","48,129,268"
2022,200511117,"47,106,236","52,601,159"
2023,206090361,"46,913,972","48,586,737"
2022,206090361,"45,429,688","47,086,454"
2023,201190055,"45,665,280","50,049,541"
2022,201190055,"45,558,817","47,406,482"
2023,201990497,"45,595,228","46,714,095"
2022,201990497,"44,865,599","54,466,630"
2023,200611222,"45,435,787","46,390,274"
2022,200611222,"44,577,442","47,823,497"
2023,203111263,"44,789,059","46,847,328"
2022,203111263,"44,138,376","45,477,980"
2023,204790531,"44,632,181","46,580,398"
2022,204790531,"45,425,536","47,328,163"
2023,208450826,"44,267,196","45,938,421"
2022,208450826,"43,874,730","45,516,641"
2023,206010054,"44,822,398","47,757,687"
2022,206010054,"44,093,426","45,061,472"
2023,200290157,"44,726,309","45,955,121"
2022,200290157,"43,970,018","45,207,574"
2023,201110023,"44,215,741","44,953,337"
2022,201110023,"43,436,821","45,211,337"
2023,200611294,"43,831,019","45,001,650"
2022,200611294,"43,209,315","43,847,393"
2023,205810022,"43,692,094","45,015,747"
2022,205810022,"43,190,657","44,433,184"
2023,209510036,"43,944,784","44,824,488"
2022,209510036,"42,974,970","43,617,796"
2023,203210025,"42,951,964","44,105,235"
2022,203210025,"43,260,255","45,678,865"
2023,202410644,"43,331,690","45,149,414"
2022,202410644,"43,622,204","45,490,681"
2023,201490091,"45,312,652","46,420,062"
2022,201490091,"42,499,152","45,964,032"
2023,204790533,"43,858,683","45,897,997"
2022,204790533,"44,268,110","46,857,719"
2023,202210386,"43,671,732","48,176,458"
2022,202210386,"45,364,406","46,736,665"
2023,204110456,"43,260,150","44,189,745"
2022,204110456,"43,449,180","44,163,010"
2023,203090125,"43,130,910","44,369,774"
2022,203090125,"43,567,447","44,232,714"
2023,207650941,"42,802,496","44,783,554"
2022,207650941,"43,256,974","44,805,090"
2023,206552533,"43,713,766","45,643,999"
2022,206552533,"42,965,813","44,446,073"
2023,204712207,"42,708,393","43,583,766"
2022,204712207,"42,972,795","45,642,485"
2023,203010063,"43,275,629","44,108,435"
2022,203010063,"43,046,889","46,289,487"
2023,210301221,"43,364,256","44,187,631"
2022,200790435,"43,639,278","45,842,368"
2023,202190180,"45,210,519","51,368,060"
2022,202190180,"44,877,080","50,783,745"
2023,208450824,"43,208,295","45,855,774"
2022,208450824,"42,986,045","45,350,745"
2023,201290313,"43,075,068","46,681,287"
2022,201290313,"42,600,591","45,818,536"
2023,200210025,"42,947,796","44,143,565"
2022,200210025,"41,881,430","43,219,535"
2023,202490626,"43,306,631","45,190,455"
2022,202490626,"43,374,879","45,521,293"
2023,202210348,"44,065,025","45,986,756"
2022,202210348,"45,003,226","48,177,749"
2023,202410768,"43,037,119","44,976,266"
2022,202410768,"42,457,577","44,941,665"
2023,209310010,"42,673,619","44,711,972"
2022,209310010,"41,969,022","43,094,693"
2023,204790529,"42,481,609","44,067,269"
2022,204790529,"43,588,822","45,876,701"
2023,204090124,"42,144,770","45,694,309"
2022,204090124,"40,802,682","50,795,285"
2023,201910024,"42,610,053","44,005,911"
2022,201910024,"41,939,341","43,414,597"
2023,206010981,"42,615,810","44,674,430"
2022,206010981,"43,118,460","43,983,825"
2023,209010074,"41,938,270","43,979,401"
2022,209010074,"41,780,751","44,332,033"
2023,202790579,"42,144,616","43,810,583"
2022,202790579,"41,737,294","43,196,242"
2023,201210049,"42,515,720","44,063,391"
2022,201210049,"41,813,254","45,806,890"
2023,210301207,"42,132,606","45,253,269"
2022,200710029,"42,263,283","43,567,799"
2023,209310048,"42,298,845","42,993,911"
2022,209310048,"41,194,581","41,342,164"
2023,206290198,"42,369,069","43,030,584"
2022,206290198,"42,421,934","43,497,836"
2023,202390197,"42,929,173","43,032,441"
2022,202390197,"42,737,830","42,776,620"
2023,210401858,"42,113,037","43,484,296"
2022,204590354,"41,484,866","44,430,042"
2023,203211095,"40,786,257","41,787,972"
2022,203211095,"40,101,213","46,289,223"
2023,209410063,"42,067,921","43,103,777"
2022,209410063,"41,472,318","42,505,177"
2023,205090226,"41,858,283","42,802,849"
2023,206210088,"41,482,789","42,435,510"
2022,206210088,"41,330,090","44,129,495"
2023,202110717,"41,441,876","50,160,713"
2022,202110717,"41,937,757","48,810,550"
2023,201610821,"41,086,318","46,702,733"
2022,201610821,"40,720,934","42,328,459"
2023,210401837,"41,613,952","42,797,460"
2022,204590351,"41,316,539","42,208,703"
2023,202490623,"41,147,204","45,497,749"
2022,202490623,"40,983,300","42,559,945"
2023,202712513,"41,222,737","42,666,898"
2022,202712513,"41,257,924","42,437,093"
2023,205090029,"41,026,610","42,245,709"
2022,205090029,"40,747,084","41,470,841"
2023,202712531,"40,640,289","41,184,314"
2022,202712531,"40,086,808","40,937,198"
2023,210301263,"41,379,715","42,171,723"
2022,200790442,"40,972,077","43,006,354"
2023,210401844,"31,815,579","31,815,579"
2022,204590350,"34,482,702","34,482,702"
2023,210402558,"40,828,418","42,941,773"
2022,204511202,"40,434,969","41,786,986"
2023,201050717,"39,730,575","42,703,168"
2022,201050717,"38,351,447","45,489,980"
2023,202210340,"42,783,469","51,118,193"
2022,202210340,"46,979,499","49,955,920"
2023,202412164,"38,808,516","39,670,572"
2022,202412164,"39,443,666","41,803,322"
2023,202110683,"40,194,021","47,148,253"
2022,202110683,"40,028,373","43,101,967"
2023,203910829,"38,841,151","47,480,929"
2022,203910829,"38,245,273","50,001,179"
2023,210402565,"30,480,520","30,480,520"
2022,204590559,"25,877,663","25,877,663"
2023,202490624,"39,320,453","44,432,687"
2022,202490624,"38,473,849","40,543,164"
2023,200511126,"39,788,520","45,870,458"
2022,200511126,"39,189,109","42,714,097"
2023,203851892,"38,728,337","39,944,937"
2022,203851892,"37,644,363","40,083,866"
2023,205590072,"38,647,413","40,367,611"
2022,205590072,"38,225,371","45,136,220"
2023,202210393,"38,813,273","42,593,569"
2022,202210393,"38,485,246","43,060,735"
2023,203851837,"37,924,589","41,178,079"
2022,203851837,"37,080,864","41,047,095"
2023,202190203,"39,419,494","44,695,433"
2023,202210343,"39,542,124","43,854,955"
2022,202210343,"38,891,288","43,644,077"
2023,201490082,"44,399,620","47,083,193"
2022,201490082,"41,228,963","47,348,810"
2023,206710241,"38,110,959","44,009,869"
2022,206710241,"36,874,957","44,366,780"
2023,202210344,"39,637,066","46,701,354"
2022,202210344,"43,868,392","46,799,585"
2023,204090121,"35,197,336","45,054,695"
2022,204090121,"32,829,516","40,058,416"
2023,204090125,"36,576,903","40,152,288"
2022,204090125,"32,085,787","37,807,210"
2023,206111042,"37,266,569","46,107,363"
2022,206111042,"39,209,365","45,968,200"
2023,200390214,"36,442,858","37,988,015"
2023,202410653,"33,585,138","42,602,612"
2022,202410653,"39,063,522","43,153,801"
2023,200310412,"37,360,555","38,399,809"
2022,200310412,"35,489,966","37,978,871"
2023,206190364,"37,474,854","46,025,036"
2022,206190364,"39,980,391","47,253,021"
2023,205410495,"35,940,202","41,320,471"
2022,205410495,"35,079,160","41,345,888"
2023,206010063,"37,417,802","44,609,981"
2022,206010063,"36,264,680","42,060,963"
2023,203852041,"36,276,918","37,763,240"
2023,200610084,"35,387,803","42,214,618"
2022,200610084,"37,263,047","43,949,339"
2023,202210349,"36,515,008","42,352,726"
2022,202210349,"34,463,542","42,126,610"
2023,200690491,"35,149,159","43,080,435"
2022,200690491,"39,230,205","43,389,678"
2023,206111112,"29,826,325","44,575,050"
2022,206111112,"38,473,226","47,023,991"
2023,206290199,"34,905,919","42,175,882"
2022,206290199,"33,028,773","41,250,837"
2023,207650943,"31,547,482","43,018,803"
2022,207650943,"35,985,228","41,222,720"
2023,203590169,"35,469,376","47,989,930"
2022,203590169,"33,573,079","46,955,485"
2023,206110195,"24,063,128","37,529,100"
2022,206110195,"36,446,722","38,036,300"
2023,206552534,"36,134,155","43,135,716"
2022,206552534,"34,622,069","40,628,198"
2023,201610848,"33,004,317","37,668,251"
2022,201610848,"34,717,732","40,427,627"
2023,206090362,"33,883,062","40,880,671"
2022,206090362,"33,076,021","42,039,027"
2023,206710438,"34,676,108","45,358,202"
2022,206710438,"33,253,187","41,746,184"
2023,104010052,"52,267,095","55,760,596"
2022,104010052,"52,844,829","55,230,834"
2023,102210214,"51,453,584","55,882,667"
2022,102210214,"51,051,486","55,925,468"
2023,102210223,"51,501,861","54,727,124"
2022,102210223,"51,417,864","55,187,197"
2023,102270035,"49,668,948","54,827,159"
2022,102270035,"49,172,665","52,797,583"
2023,102210232,"49,879,631","53,384,212"
2022,102210232,"50,078,134","53,541,847"
2023,104010079,"49,692,863","51,332,285"
2022,104010079,"49,572,516","53,989,222"
2023,104010061,"49,610,300","51,964,574"
2022,104010061,"49,271,920","50,780,647"
2023,108410203,"48,877,121","53,575,442"
2022,108410203,"48,214,176","53,799,173"
2023,108410212,"49,194,769","52,974,236"
2022,108410212,"48,840,342","52,075,692"
2023,108410239,"47,901,197","47,901,197"
2022,108410239,"47,506,780","47,506,780"
2023,105511051,"48,749,685","51,525,225"
2022,105511051,"48,066,359","53,594,051"
2023,105690587,"49,411,477","52,165,991"
2022,105690587,"50,460,105","52,725,832"
2023,102210171,"49,429,375","54,701,582"
2022,102210171,"49,776,488","53,997,145"
2023,104010097,"49,202,201","51,074,964"
2022,104010097,"48,980,386","51,417,546"
2023,105510326,"47,044,089","47,044,089"
2022,105510326,"47,162,344","47,162,344"
2023,108410275,"48,121,573","51,417,723"
2022,108410275,"47,187,987","48,970,855"
2023,108410178,"48,545,804","52,179,734"
2022,108410178,"48,082,678","52,341,713"
2023,104010088,"47,903,009","48,945,941"
2022,104010088,"47,960,688","48,979,193"
2023,102210189,"47,304,903","53,247,436"
2022,102210189,"48,357,340","54,974,932"
2023,108410266,"47,143,749","48,900,037"
2022,108410266,"46,028,141","47,930,777"
2023,101110518,"47,129,194","52,685,957"
2022,101110518,"46,887,573","52,297,552"
2023,109610022,"47,022,429","48,757,718"
2022,109610022,"45,423,072","48,546,829"
2023,107290348,"46,908,145","49,551,463"
2022,107290348,"45,698,914","49,605,284"
2023,104810759,"46,398,076","49,153,515"
2022,104810759,"45,960,861","50,334,959"
2023,104010043,"45,405,559","47,549,516"
2022,104010043,"45,202,453","48,912,674"
2023,105610501,"46,070,338","51,758,278"
2022,105610501,"46,333,829","54,071,348"
2023,104810141,"46,175,950","48,369,319"
2022,104810141,"45,672,988","48,075,572"
2023,108410257,"42,198,390","42,198,390"
2022,108410257,"43,863,293","43,863,293"
2023,102210092,"45,497,589","48,146,351"
2022,102210092,"45,267,976","49,449,117"
2023,109610173,"45,597,765","49,065,139"
2022,109610173,"43,894,675","47,066,243"
2023,110110507,"43,535,202","48,583,148"
2022,110110507,"42,268,794","47,084,750"
2023,105690802,"44,976,400","47,425,592"
2022,105690802,"43,329,729","46,675,655"
2023,110190084,"43,179,331","47,265,102"
2022,110190084,"42,156,486","47,068,484"
2023,102210117,"45,747,473","50,112,278"
2022,102210117,"45,145,776","48,424,911"
2023,107210332,"45,103,838","48,033,477"
2022,107210332,"44,837,359","51,689,316"
2023,111710412,"45,006,356","46,874,194"
2022,111710412,"44,230,434","46,666,173"
2023,109610013,"44,237,963","48,834,131"
2022,109610013,"44,124,906","48,805,165"
2023,108410187,"44,272,359","48,237,006"
2022,108410187,"42,821,767","45,617,375"
2023,107290347,"44,901,530","48,452,627"
2022,107290347,"43,461,699","48,363,304"
2023,110010023,"43,849,993","46,373,474"
2022,110010023,"43,558,315","46,612,026"
2023,105610255,"43,729,291","47,921,485"
2022,105610255,"44,010,262","49,721,058"
2023,101110263,"43,670,543","46,175,502"
2022,101110263,"43,555,468","45,969,678"
2023,104810432,"41,499,748","48,198,720"
2022,104810432,"40,301,412","45,139,019"
2023,110910096,"43,547,497","45,125,797"
2022,110910096,"43,116,372","45,048,865"
2023,103110309,"43,694,725","50,118,708"
2022,103110309,"43,698,778","49,548,335"
2023,109610146,"43,202,883","45,844,157"
2022,109610146,"42,621,997","46,626,664"
2023,104010016,"43,667,277","45,196,110"
2022,104010016,"43,317,192","45,854,211"
2023,101010255,"43,357,989","48,610,680"
2022,101010255,"43,165,218","49,973,185"
2023,105410115,"42,993,886","44,877,123"
2022,105410115,"43,065,047","45,902,784"
2023,107290534,"42,898,939","49,038,141"
2023,104810414,"40,472,458","47,757,623"
2022,104810414,"39,501,573","46,682,745"
2023,103890226,"42,972,506","43,948,928"
2022,103890226,"42,833,915","43,164,757"
2023,100710145,"42,987,547","47,404,940"
2022,100710145,"42,886,893","49,821,434"
2023,103410096,"42,876,732","47,281,116"
2022,103410096,"42,883,915","47,529,174"
2023,104190568,"41,610,569","44,588,469"
2022,104190568,"39,456,868","44,477,371"
2023,105690485,"43,076,558","46,556,154"
2022,105690485,"42,646,994","46,596,956"
2023,110110137,"39,591,782","43,092,323"
2022,110110137,"38,694,577","45,265,932"
2023,109710215,"42,617,612","46,286,042"
2022,109710215,"42,480,483","47,377,496"
2023,108910401,"42,421,107","46,016,813"
2022,108910401,"42,440,418","48,017,675"
2023,107210411,"41,689,761","45,312,635"
2022,107210411,"41,212,765","45,573,257"
2023,107290541,"41,695,192","43,596,952"
2023,104810486,"40,634,107","46,064,266"
2022,104810486,"40,225,098","46,476,362"
2023,101190408,"40,375,886","42,963,103"
2022,101190408,"39,601,910","42,789,158"
2023,109610058,"41,000,631","45,815,212"
2022,109610058,"37,439,447","44,452,656"
2023,106910179,"41,988,043","46,543,488"
2022,106910179,"41,982,169","44,574,167"
2023,105761158,"41,642,634","43,893,591"
2023,107210386,"40,925,593","48,444,731"
2022,107210386,"40,341,921","44,087,569"
2023,102910482,"41,896,471","47,486,189"
2022,102910482,"42,021,523","47,774,956"
