universityName,universityType,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,totalPreference,top1PreferenceRatio,avgOrderofPreference,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount,baseScore,topScore,totalForeignStudents,totalStudentNumber,Urap_Rank,Urap_Score,avg_monthly_income_group,Time_for_employment,employment_rate,base_salary_by_year,inflation_by_year,growth_by_year
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,i̇şletmefakültesi,i̇şletme,205710517,EA,İngilizce,100.0,3,3,0.0,ANKARA,İç Anadolu,0,1,1,225431.0,184302.0,365263.0,575210.0,20564.5,0.0,3.33,145.0,0.48,10.2,4.7,0.3329999999999999,0.3329999999999999,1.0,37,22,17,213.56432,322.35575,72.0,2316.0,122.0,332.21,0.0,19.8,74.4,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,i̇şletmefakültesi,i̇şletme,205710526,EA,İngilizce,50.0,19,1,18661.25,ANKARA,İç Anadolu,0,0,0,537782.0,537782.0,551362.0,551362.0,0.0,18661.25,0.0,18.0,0.0,10.4,3.0,0.0,1.0,1.0,14,3,33,213.56432,322.35575,72.0,2316.0,122.0,332.21,0.0,19.8,74.4,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,bilgisayarmühendisliği,205710614,SAY,İngilizce,100.0,14,14,0.0,ANKARA,İç Anadolu,0,3,1,51296.0,43764.0,71004.0,114100.0,3766.0,0.0,4.29,577.0,0.47,9.1,8.7,0.0,0.071,0.857,229,139,37,2594531.0,3122273.0,72.0,2316.0,122.0,332.21,2.0,12.1,84.9,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,bilgisayarmühendisliği,205710614,SAY,İngilizce,100.0,14,14,0.0,ANKARA,İç Anadolu,0,3,1,51296.0,43764.0,71004.0,114100.0,3766.0,0.0,4.29,577.0,0.47,9.1,8.7,0.0,0.071,0.857,229,139,37,283.86982,325.50108,72.0,2316.0,122.0,332.21,2.0,12.1,84.9,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,bilgisayarmühendisliği,205710623,SAY,İngilizce,50.0,71,71,20650.0,ANKARA,İç Anadolu,0,0,0,215746.0,92247.0,254555.0,624683.0,61749.5,1466150.0,2.25,537.0,0.26,10.0,6.6,0.085,0.296,0.831,918,516,267,2594531.0,3122273.0,72.0,2316.0,122.0,332.21,2.0,12.1,84.9,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,bilgisayarmühendisliği,205710623,SAY,İngilizce,50.0,71,71,20650.0,ANKARA,İç Anadolu,0,0,0,215746.0,92247.0,254555.0,624683.0,61749.5,1466150.0,2.25,537.0,0.26,10.0,6.6,0.085,0.296,0.831,918,516,267,283.86982,325.50108,72.0,2316.0,122.0,332.21,2.0,12.1,84.9,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,bilgisayarmühendisliği,205710835,SAY,İngilizce,0.0,5,5,41300.0,ANKARA,İç Anadolu,0,0,0,292380.0,249898.0,406403.0,505279.0,21241.0,206500.0,2.0,40.0,0.0,12.8,9.6,0.0,0.0,0.8,98,39,18,2594531.0,3122273.0,72.0,2316.0,122.0,332.21,2.0,12.1,84.9,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,bilgisayarmühendisliği,205710835,SAY,İngilizce,0.0,5,5,41300.0,ANKARA,İç Anadolu,0,0,0,292380.0,249898.0,406403.0,505279.0,21241.0,206500.0,2.0,40.0,0.0,12.8,9.6,0.0,0.0,0.8,98,39,18,283.86982,325.50108,72.0,2316.0,122.0,332.21,2.0,12.1,84.9,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,elektrik-elektronikmühendisliği,205710632,SAY,İngilizce,100.0,11,11,0.0,ANKARA,İç Anadolu,1,1,5,66867.0,57434.0,69998.0,134424.0,4716.5,0.0,4.55,238.0,0.42,10.3,9.3,0.0,0.182,0.545,184,51,38,225.52287,243.79341,72.0,2316.0,122.0,332.21,2.0,11.6,84.4,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,elektrik-elektronikmühendisliği,205710641,SAY,İngilizce,50.0,62,55,19505.0,ANKARA,İç Anadolu,0,0,0,298356.0,101392.0,376757.0,788600.0,98482.0,1072775.0,1.45,189.0,0.26,10.7,7.7,0.091,0.273,0.727,880,285,222,225.52287,243.79341,72.0,2316.0,122.0,332.21,2.0,11.6,84.4,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,endüstrimühendisliği,205710738,SAY,İngilizce,100.0,4,4,0.0,ANKARA,İç Anadolu,0,0,6,68222.0,57803.0,90370.0,138054.0,5209.5,0.0,5.0,201.0,0.35,10.6,8.8,0.0,0.0,0.75,73,15,25,249.01364,288.31192,72.0,2316.0,122.0,332.21,2.0,11.7,84.9,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,endüstrimühendisliği,205710747,SAY,İngilizce,50.0,24,24,19505.0,ANKARA,İç Anadolu,0,0,0,295892.0,205825.0,397468.0,953318.0,45033.5,468120.0,1.25,117.0,0.09,10.9,8.1,0.042,0.208,0.708,372,100,82,249.01364,288.31192,72.0,2316.0,122.0,332.21,2.0,11.7,84.9,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,i̇şletmefakültesi,havacılıkyönetimi,205710923,EA,İngilizce,100.0,10,10,0.0,ANKARA,İç Anadolu,0,1,3,101579.0,40915.0,216025.0,345307.0,30332.0,0.0,6.0,152.0,2.63,6.1,4.0,0.4,0.6,0.9,166,37,35,232.77136,235.01209,72.0,2316.0,122.0,332.21,0.0,15.4,74.5,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,i̇şletmefakültesi,havacılıkyönetimi,205710923,EA,İngilizce,100.0,10,10,0.0,ANKARA,İç Anadolu,0,1,3,101579.0,40915.0,216025.0,345307.0,30332.0,0.0,6.0,152.0,2.63,6.1,4.0,0.4,0.6,0.9,166,37,35,2707682.0,2707682.0,72.0,2316.0,122.0,332.21,0.0,15.4,74.5,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,i̇şletmefakültesi,havacılıkyönetimi,205710941,EA,İngilizce,50.0,53,31,19440.0,ANKARA,İç Anadolu,0,0,0,582413.0,204025.0,670530.0,976738.0,189194.0,602640.0,2.58,101.0,0.89,8.2,3.7,0.29,0.613,0.935,306,92,181,232.77136,235.01209,72.0,2316.0,122.0,332.21,0.0,15.4,74.5,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,i̇şletmefakültesi,havacılıkyönetimi,205710941,EA,İngilizce,50.0,53,31,19440.0,ANKARA,İç Anadolu,0,0,0,582413.0,204025.0,670530.0,976738.0,189194.0,602640.0,2.58,101.0,0.89,8.2,3.7,0.29,0.613,0.935,306,92,181,2707682.0,2707682.0,72.0,2316.0,122.0,332.21,0.0,15.4,74.5,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,i̇şletmefakültesi,lojistikyönetimi,205710598,EA,İngilizce,100.0,3,3,0.0,ANKARA,İç Anadolu,1,1,1,206825.0,178175.0,343651.0,512092.0,14325.0,0.0,6.67,74.0,0.41,10.0,7.0,0.0,0.0,1.0,32,4,23,223.74141,338.36878,72.0,2316.0,122.0,332.21,0.0,12.4,82.2,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,i̇şletmefakültesi,lojistikyönetimi,205710605,EA,İngilizce,50.0,20,1,19440.0,ANKARA,İç Anadolu,0,0,0,321596.0,321596.0,372605.0,372605.0,0.0,19440.0,0.0,11.0,0.0,9.8,2.0,0.0,1.0,1.0,3,2,79,223.74141,338.36878,72.0,2316.0,122.0,332.21,0.0,12.4,82.2,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,makinemühendisliği,205710711,SAY,İngilizce,100.0,4,4,0.0,ANKARA,İç Anadolu,1,1,3,70160.0,56953.0,93388.0,121708.0,6603.5,0.0,7.5,152.0,0.26,10.9,8.8,0.0,0.0,0.75,64,28,23,247.92117,304.34697,72.0,2316.0,122.0,332.21,2.0,11.2,86.2,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,makinemühendisliği,205710729,SAY,İngilizce,50.0,25,14,17640.0,ANKARA,İç Anadolu,0,0,0,299370.0,163336.0,406104.0,820179.0,68017.0,246960.0,0.0,108.0,0.19,11.0,6.7,0.143,0.143,0.929,190,50,101,247.92117,304.34697,72.0,2316.0,122.0,332.21,2.0,11.2,86.2,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,havaulaştırmafakültesi,pilotaj,205710544,SAY,İngilizce,100.0,5,5,0.0,ANKARA,İç Anadolu,0,1,2,7497.0,4978.0,10189.0,20232.0,1259.5,0.0,8.0,337.0,1.51,5.8,3.6,0.2,0.8,1.0,74,13,9,2363259.0,272.76666,72.0,2316.0,122.0,332.21,2.0,13.887815228923529,75.59646617154982,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,havaulaştırmafakültesi,pilotaj,205710535,SAY,İngilizce,0.0,31,20,49000.0,ANKARA,İç Anadolu,0,0,0,383537.0,54628.0,326030.0,789844.0,164454.5,980000.0,6.0,50.0,2.4,5.9,3.0,0.6,0.75,0.9,213,52,173,2363259.0,272.76666,72.0,2316.0,122.0,332.21,2.0,13.887815228923529,75.59646617154982,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,havacılıkveuzaybilimlerifakültesi,uçakmühendisliği,205710553,SAY,İngilizce,100.0,9,9,0.0,ANKARA,İç Anadolu,0,2,2,16691.0,8984.0,23799.0,71571.0,3853.5,0.0,10.0,404.0,1.21,6.3,6.2,0.0,0.222,0.889,139,17,24,308.73822,359.72451,72.0,2316.0,122.0,332.21,2.0,11.1,82.7,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,havacılıkveuzaybilimlerifakültesi,uçakmühendisliği,205750148,SAY,İngilizce,0.0,50,47,51969.18396226415,ANKARA,İç Anadolu,0,0,0,296953.0,50429.0,226512.0,534015.0,123262.0,2442551.646226415,7.23,97.0,1.86,7.9,3.4,0.3829999999999999,0.66,0.936,564,146,145,308.73822,359.72451,72.0,2316.0,122.0,332.21,2.0,11.1,82.7,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,havacılıkveuzaybilimlerifakültesi,uzaymühendisliği,205710571,SAY,İngilizce,100.0,7,7,0.0,ANKARA,İç Anadolu,1,1,2,24417.0,14665.0,27358.0,57520.0,4876.0,0.0,10.0,154.0,0.58,7.3,5.3,0.143,0.286,1.0,69,11,20,259.79872,329.07617,72.0,2316.0,122.0,332.21,-0.3345791355216119,13.887815228923529,75.59646617154982,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,havacılıkveuzaybilimlerifakültesi,uzaymühendisliği,205710571,SAY,İngilizce,100.0,7,7,0.0,ANKARA,İç Anadolu,1,1,2,24417.0,14665.0,27358.0,57520.0,4876.0,0.0,10.0,154.0,0.58,7.3,5.3,0.143,0.286,1.0,69,11,20,292.48372,335.14424,72.0,2316.0,122.0,332.21,-0.3345791355216119,13.887815228923529,75.59646617154982,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,havacılıkveuzaybilimlerifakültesi,uzaymühendisliği,205710589,SAY,İngilizce,50.0,39,39,51969.18396226415,ANKARA,İç Anadolu,0,0,0,274817.0,84042.0,253497.0,542253.0,95387.5,2026798.174528302,5.13,127.0,1.02,8.4,4.2,0.308,0.6920000000000001,0.897,422,66,129,259.79872,329.07617,72.0,2316.0,122.0,332.21,-0.3345791355216119,13.887815228923529,75.59646617154982,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,havacılıkveuzaybilimlerifakültesi,uzaymühendisliği,205710589,SAY,İngilizce,50.0,39,39,51969.18396226415,ANKARA,İç Anadolu,0,0,0,274817.0,84042.0,253497.0,542253.0,95387.5,2026798.174528302,5.13,127.0,1.02,8.4,4.2,0.308,0.6920000000000001,0.897,422,66,129,292.48372,335.14424,72.0,2316.0,122.0,332.21,-0.3345791355216119,13.887815228923529,75.59646617154982,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,i̇şletmefakültesi,yönetimbilişimsistemleri,205750157,EA,İngilizce,100.0,4,4,0.0,ANKARA,İç Anadolu,0,0,3,127707.0,75137.0,232104.0,346415.0,26285.0,0.0,10.0,280.0,0.39,8.8,4.0,0.25,0.75,1.0,41,25,5,226.98073,301.43624,72.0,2316.0,122.0,332.21,1.0,13.6,76.5,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,i̇şletmefakültesi,yönetimbilişimsistemleri,205750157,EA,İngilizce,100.0,4,4,0.0,ANKARA,İç Anadolu,0,0,3,127707.0,75137.0,232104.0,346415.0,26285.0,0.0,10.0,280.0,0.39,8.8,4.0,0.25,0.75,1.0,41,25,5,206.31539,316.00631,72.0,2316.0,122.0,332.21,1.0,13.6,76.5,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,i̇şletmefakültesi,yönetimbilişimsistemleri,205750157,EA,İngilizce,100.0,4,4,0.0,ANKARA,İç Anadolu,0,0,3,127707.0,75137.0,232104.0,346415.0,26285.0,0.0,10.0,280.0,0.39,8.8,4.0,0.25,0.75,1.0,41,25,5,2700371.0,288.87096,72.0,2316.0,122.0,332.21,1.0,13.6,76.5,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,i̇şletmefakültesi,yönetimbilişimsistemleri,205750158,EA,İngilizce,50.0,26,8,21425.0,ANKARA,İç Anadolu,0,0,0,583666.0,234823.0,520704.0,701091.0,174421.5,171400.0,2.5,33.0,0.61,8.2,6.0,0.25,0.375,0.875,85,74,24,226.98073,301.43624,72.0,2316.0,122.0,332.21,1.0,13.6,76.5,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,i̇şletmefakültesi,yönetimbilişimsistemleri,205750158,EA,İngilizce,50.0,26,8,21425.0,ANKARA,İç Anadolu,0,0,0,583666.0,234823.0,520704.0,701091.0,174421.5,171400.0,2.5,33.0,0.61,8.2,6.0,0.25,0.375,0.875,85,74,24,206.31539,316.00631,72.0,2316.0,122.0,332.21,1.0,13.6,76.5,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,i̇şletmefakültesi,yönetimbilişimsistemleri,205750158,EA,İngilizce,50.0,26,8,21425.0,ANKARA,İç Anadolu,0,0,0,583666.0,234823.0,520704.0,701091.0,174421.5,171400.0,2.5,33.0,0.61,8.2,6.0,0.25,0.375,0.875,85,74,24,2700371.0,288.87096,72.0,2316.0,122.0,332.21,1.0,13.6,76.5,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,yazılımmühendisliği,205750164,SAY,İngilizce,100.0,6,6,0.0,ANKARA,İç Anadolu,0,0,4,56080.0,51757.0,62888.0,107846.0,2161.5,0.0,3.33,906.0,0.63,7.4,7.0,0.0,0.1669999999999999,0.833,116,37,14,260.34632,354.33581,72.0,2316.0,122.0,332.21,2.0,10.8,84.5,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,yazılımmühendisliği,205750164,SAY,İngilizce,100.0,6,6,0.0,ANKARA,İç Anadolu,0,0,4,56080.0,51757.0,62888.0,107846.0,2161.5,0.0,3.33,906.0,0.63,7.4,7.0,0.0,0.1669999999999999,0.833,116,37,14,298.60436,368.57311,72.0,2316.0,122.0,332.21,2.0,10.8,84.5,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,yazılımmühendisliği,205750169,SAY,İngilizce,50.0,31,31,22500.0,ANKARA,İç Anadolu,0,0,0,193876.0,78725.0,194756.0,647467.0,57575.5,697500.0,4.84,339.0,0.12,9.7,7.1,0.0,0.226,0.8059999999999999,459,241,55,260.34632,354.33581,72.0,2316.0,122.0,332.21,2.0,10.8,84.5,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,yazılımmühendisliği,205750169,SAY,İngilizce,50.0,31,31,22500.0,ANKARA,İç Anadolu,0,0,0,193876.0,78725.0,194756.0,647467.0,57575.5,697500.0,4.84,339.0,0.12,9.7,7.1,0.0,0.226,0.8059999999999999,459,241,55,298.60436,368.57311,72.0,2316.0,122.0,332.21,2.0,10.8,84.5,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,yazılımmühendisliği,205750165,SAY,İngilizce,0.0,3,2,45000.0,ANKARA,İç Anadolu,0,0,0,298966.0,296412.0,635573.0,669550.0,1277.0,90000.0,5.0,28.0,0.0,12.8,10.5,0.0,0.0,0.5,48,18,22,260.34632,354.33581,72.0,2316.0,122.0,332.21,2.0,10.8,84.5,2825,36.0,11.6
TÜRK HAVA KURUMU ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,yazılımmühendisliği,205750165,SAY,İngilizce,0.0,3,2,45000.0,ANKARA,İç Anadolu,0,0,0,298966.0,296412.0,635573.0,669550.0,1277.0,90000.0,5.0,28.0,0.0,12.8,10.5,0.0,0.0,0.5,48,18,22,298.60436,368.57311,72.0,2316.0,122.0,332.21,2.0,10.8,84.5,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,i̇ktisadivei̇daribilimlerfakültesi,i̇şletme,109610022,EA,Almanca,0.0,40,40,0.0,İSTANBUL,Marmara,3,0,3,14589.0,3704.0,84755.0,192564.0,5442.5,0.0,7.8,1133.0,2.23,6.8,3.7,0.293,0.537,0.976,500,140,190,2561077.0,345.25833,82.0,3219.0,149.0,265.66,0.0,19.8,74.4,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,i̇ktisadivei̇daribilimlerfakültesi,i̇şletme,109610058,EA,Almanca,0.0,10,10,0.0,İSTANBUL,Marmara,3,0,3,271242.0,16280.0,221889.0,627379.0,127481.0,0.0,4.0,36.0,1.11,5.7,3.3,0.2,0.8,1.0,129,60,15,2561077.0,345.25833,82.0,3219.0,149.0,265.66,0.0,19.8,74.4,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,i̇ktisadivei̇daribilimlerfakültesi,i̇ktisat,109610173,EA,Almanca,0.0,40,40,0.0,İSTANBUL,Marmara,2,0,1,25806.0,10060.0,119370.0,230683.0,7873.0,0.0,6.59,994.0,1.13,6.9,4.2,0.049,0.659,0.951,425,88,135,212.18952,212.18952,82.0,3219.0,149.0,265.66,0.0,20.1,72.1,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,i̇ktisadivei̇daribilimlerfakültesi,i̇ktisat,109610220,EA,Almanca,0.0,10,3,0.0,İSTANBUL,Marmara,2,0,1,525155.0,43581.0,355922.0,445345.0,240787.0,0.0,0.0,27.0,0.37,8.4,3.3,0.3329999999999999,0.667,1.0,37,17,11,212.18952,212.18952,82.0,3219.0,149.0,265.66,0.0,20.1,72.1,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,mühendislikfakültesi,i̇nşaatmühendisliği,109610217,SAY,Almanca,0.0,50,50,0.0,İSTANBUL,Marmara,0,2,2,66355.0,27172.0,74812.0,172265.0,19591.5,0.0,6.15,541.0,0.94,7.8,5.9,0.077,0.308,0.846,681,92,120,230.62109,248.89776,82.0,3219.0,149.0,265.66,1.0,10.4,81.0,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,mühendislikfakültesi,i̇nşaatmühendisliği,109610222,SAY,Almanca,0.0,10,10,0.0,İSTANBUL,Marmara,0,2,2,178856.0,59023.0,144397.0,198800.0,59916.5,0.0,4.0,25.0,2.0,8.0,4.3,0.4,0.5,1.0,153,39,15,230.62109,248.89776,82.0,3219.0,149.0,265.66,1.0,10.4,81.0,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,mühendislikfakültesi,bilgisayarmühendisliği,109610137,SAY,Almanca,0.0,50,50,0.0,İSTANBUL,Marmara,1,1,2,11029.0,3205.0,18248.0,66793.0,3912.0,0.0,7.5,2443.0,1.69,6.2,4.8,0.192,0.423,0.923,571,273,220,201.12873,279.61054,82.0,3219.0,149.0,265.66,2.0,12.1,84.9,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,mühendislikfakültesi,bilgisayarmühendisliği,109610207,SAY,Almanca,0.0,10,10,0.0,İSTANBUL,Marmara,1,1,2,27424.0,18205.0,42615.0,106744.0,4609.5,0.0,2.0,73.0,1.37,5.6,4.4,0.1,0.5,0.9,171,80,16,201.12873,279.61054,82.0,3219.0,149.0,265.66,2.0,12.1,84.9,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,mühendislikfakültesi,elektrik-elektronikmühendisliği,109610182,SAY,Almanca,0.0,50,50,0.0,İSTANBUL,Marmara,1,0,4,17047.0,6708.0,26226.0,86628.0,5169.5,0.0,8.08,1480.0,0.96,7.3,4.0,0.192,0.519,0.962,551,112,176,228.03916,304.61593,82.0,3219.0,149.0,265.66,2.0,11.6,84.4,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,mühendislikfakültesi,elektrik-elektronikmühendisliği,109610219,SAY,Almanca,0.0,10,10,0.0,İSTANBUL,Marmara,1,0,4,47832.0,23836.0,40651.0,84979.0,11998.0,0.0,4.0,65.0,0.92,7.3,5.9,0.1,0.2,0.9,175,36,18,228.03916,304.61593,82.0,3219.0,149.0,265.66,2.0,11.6,84.4,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,mühendislikfakültesi,endüstrimühendisliği,109610076,SAY,Almanca,0.0,50,50,0.0,İSTANBUL,Marmara,0,0,3,21579.0,2216.0,24968.0,62802.0,9681.5,0.0,7.31,1654.0,1.14,7.3,4.7,0.231,0.423,0.942,560,217,248,229.12176,257.74307,82.0,3219.0,149.0,265.66,2.0,11.7,84.9,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,mühendislikfakültesi,endüstrimühendisliği,109610085,SAY,Almanca,0.0,10,10,0.0,İSTANBUL,Marmara,0,0,3,52450.0,31742.0,38464.0,65195.0,10354.0,0.0,4.0,91.0,1.87,7.4,4.5,0.3,0.6,0.9,145,37,23,229.12176,257.74307,82.0,3219.0,149.0,265.66,2.0,11.7,84.9,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,fenfakültesi,enerjibilimiveteknolojileri,109610228,SAY,Almanca,0.0,30,30,0.0,İSTANBUL,Marmara,0,1,2,79966.0,28011.0,99473.0,170925.0,25977.5,0.0,7.74,803.0,2.67,6.2,5.5,0.0969999999999999,0.419,0.903,464,30,94,228.73058,228.73058,82.0,3219.0,149.0,265.66,-0.3345791355216119,13.887815228923529,75.59646617154982,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,fenfakültesi,enerjibilimiveteknolojileri,109610229,SAY,Almanca,0.0,5,4,0.0,İSTANBUL,Marmara,0,1,2,384594.0,172778.0,383066.0,763081.0,105908.0,0.0,0.0,18.0,0.56,8.7,5.8,0.25,0.75,0.75,65,7,16,228.73058,228.73058,82.0,3219.0,149.0,265.66,-0.3345791355216119,13.887815228923529,75.59646617154982,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,hukukfakültesi,hukuk,109610013,EA,Türkçe,0.0,100,100,0.0,İSTANBUL,Marmara,5,3,10,13485.0,885.0,91065.0,204696.0,6300.0,0.0,6.99,1844.0,1.4,6.0,2.3,0.456,0.8059999999999999,1.0,1317,1095,323,205.92652,277.20965,82.0,3219.0,149.0,265.66,1.0,22.4,77.9,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,hukukfakültesi,hukuk,109610049,EA,Türkçe,0.0,30,20,0.0,İSTANBUL,Marmara,5,3,10,116117.0,17053.0,197075.0,510631.0,49532.0,0.0,5.0,40.0,2.5,5.4,2.7,0.5,0.7,1.0,152,99,75,205.92652,277.20965,82.0,3219.0,149.0,265.66,1.0,22.4,77.9,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,kültürvesosyalbilimlerfakültesi,kültürvei̇letişimbilimleri,109610119,SÖZ,Türkçe,0.0,37,37,0.0,İSTANBUL,Marmara,2,0,4,4416.0,726.0,250.0,494977.0,1845.0,0.0,3.95,415.0,2.6,5.5,3.3,0.289,0.632,0.947,371,38,120,336.91242,347.53553,82.0,3219.0,149.0,265.66,-0.3345791355216119,13.887815228923529,75.59646617154982,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,mühendislikfakültesi,makinemühendisliği,109610218,SAY,Almanca,0.0,50,50,0.0,İSTANBUL,Marmara,0,0,2,24672.0,8710.0,33742.0,90324.0,7981.0,0.0,6.92,1344.0,0.96,6.9,4.7,0.115,0.462,0.923,614,149,129,224.57487,2657599.0,82.0,3219.0,149.0,265.66,2.0,11.2,86.2,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,mühendislikfakültesi,makinemühendisliği,109610223,SAY,Almanca,0.0,10,10,0.0,İSTANBUL,Marmara,0,0,2,66183.0,39169.0,85199.0,135758.0,13507.0,0.0,5.0,61.0,0.66,7.3,5.4,0.2,0.4,0.9,172,55,16,224.57487,2657599.0,82.0,3219.0,149.0,265.66,2.0,11.2,86.2,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,fenfakültesi,malzemebilimiveteknolojileri,109610128,SAY,Almanca,0.0,40,40,0.0,İSTANBUL,Marmara,0,1,4,75369.0,48191.0,87220.0,267714.0,13589.0,0.0,6.59,632.0,0.89,7.4,6.3,0.146,0.366,0.878,554,40,145,207.104275,231.57909,82.0,3219.0,149.0,265.66,-0.3345791355216119,13.887815228923529,75.59646617154982,2825,36.0,11.6
TÜRK-ALMAN ÜNİVERSİTESİ,devlet,fenfakültesi,malzemebilimiveteknolojileri,109610191,SAY,Almanca,0.0,10,8,0.0,İSTANBUL,Marmara,0,1,4,242036.0,81400.0,177786.0,339011.0,80318.0,0.0,2.5,22.0,0.45,7.9,6.3,0.125,0.375,0.75,111,13,16,269.32416900000004,285.67951800000003,82.0,3219.0,149.0,265.66,-0.3345791355216119,13.887815228923529,75.59646617154982,2825,36.0,11.6
